
sp 07/04/2017 ICOM_SP                        TABLE                      0    0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
rj 14/02/2017 ICOM_RJ                        TABLE                      0  0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
rs 08/02/2017 ICOM_RS                        TABLE                      0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pa 03/03/2017 ICOM_PA                        TABLE                      0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
df 30/01/2017 ICOM_DF                        TABLE                      0      0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
go 03/02/2017 ICOM_GO                        TABLE                  0 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ba 13/02/2017 ICOM_BA                        TABLE                  0 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 08/02/2017 ICOM_MA                        TABLE                    0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 03/02/2017 ICOM_PR                        TABLE                      0      0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 01/02/2017 ICOM                           TABLE                      0      0



ma 04/05/2017 SPCBRASIL                      INDEX                     163      564,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 XDB                            NESTED TABLE               10       ,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 CRV                            TABLE                      26   553,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 SDP                            INDEX                      55  2115,3125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 LIVEIMAGE                      LOBINDEX                   34          3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 HUDSON                         TABLE                      29     1,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 HUDSON                         INDEX                      21     1,3125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 SCA                            LOBINDEX                    2       ,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 SCA                            LOBSEGMENT                  2        ,25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 ORABKP                         TABLE                       2          4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 PID                            INDEX                      29      1,875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 04/05/2017 SDP                            LOBINDEX                    2       ,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   

52 linhas selecionadas.


pr 04/05/2017 TSMSYS                         TABLE                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SPC                            LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ICOM_PR                        TABLE                      29      854,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 BINCO                          INDEX                     107  2416,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 BINCO                          TABLE                     111  5879,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ORABKP                         LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ORABKP                         LOBSEGMENT                  1          8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ICOM_PR                        LOBSEGMENT                  7    7724,25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 TSMSYS                         LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 FENASEG                        TABLE                       9   489,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ICOM_PR                        INDEX                      61   4447,375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SPC                            LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SCA                            TABLE                      10       ,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SCA                            INDEX                       9      ,5625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 TSMSYS                         INDEX                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 FENASEG                        INDEX                       6     176,75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ORABKP                         INDEX                       3       ,875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ICOM_PR                        LOBINDEX                    7         ,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 TSMSYS                         LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SUPORTE                        TABLE                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SUPORTE                        INDEX                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 PID                            INDEX                      14    34,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SPC                            TABLE                      43 22078,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 SPC                            INDEX                      56  15420,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 ORABKP                         TABLE                       1          2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 04/05/2017 PID                            TABLE                      19   128,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   

26 linhas selecionadas.


br 04/05/2017 SCOTT                          INDEX                       2       ,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 XDB                            INDEX                     124     9,8125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 ICOM                           INDEX                      16  2628,3125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 ICOM                           LOBINDEX                    5     1,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 ICOM                           LOBSEGMENT                  5 455177,063                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 XDB                            TABLE                      71    17,8125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 04/05/2017 SCOTT                          TABLE                       3      ,1875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
